what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1316056781902
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1316056781902
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1316056781902
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1316056781902
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1316056781902
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1316056781902
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1316056781902
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1316056781902
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1316056781902
started,bundle,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.ui",1316056781902
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1316056781903
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1316056781903
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1316056781903
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1316056781903
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1316056781903
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1316056781903
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1316056781903
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1316056781903
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1316056781903
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1316056781903
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1316056781903
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1316056781903
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1316056781903
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1316056781904
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1316056781904
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1316056781904
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1316056781904
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1316056781904
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1316056781904
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1316056781904
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1316056781904
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1316056781904
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1316056781904
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1316056781904
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1316056781904
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1316056781904
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1316056781904
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1316056781904
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1316056781904
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1316056781904
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1316056781904
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1316056781904
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1316056781905
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1316056781905
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1316056781905
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1316056781905
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1316056781905
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1316056781905
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1316056781905
os,sysinfo,,,"win32",1316056781909
arch,sysinfo,,,"x86_64",1316056781909
ws,sysinfo,,,"win32",1316056781909
locale,sysinfo,,,"en_US",1316056781909
processors,sysinfo,,,"2",1316056781909
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1316056781909
java.runtime.version,sysinfo,,,"1.7.0-b147",1316056781909
java.specification.name,sysinfo,,,"Java Platform API Specification",1316056781909
java.specification.vendor,sysinfo,,,"Oracle Corporation",1316056781909
java.specification.version,sysinfo,,,"1.7",1316056781909
java.vendor,sysinfo,,,"Oracle Corporation",1316056781909
java.version,sysinfo,,,"1.7.0",1316056781909
java.vm.info,sysinfo,,,"mixed mode",1316056781909
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1316056781909
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1316056781909
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1316056781909
java.vm.specification.version,sysinfo,,,"1.7",1316056781909
java.vm.vendor,sysinfo,,,"Oracle Corporation",1316056781909
java.vm.version,sysinfo,,,"21.0-b17",1316056781909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316056793843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316056876616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316056879908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316058519930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316058530558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316058875956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316058876610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059246720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059253464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059296461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1316059296470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059301322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059325011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059337207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059354521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059359306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059436886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1316059436900
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1316059448721
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1316059448910
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1316059448941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059462921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059481161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1316059481169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059482063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059529720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059544904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059573469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316059576323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316061217627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316061219966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107547529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107549981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316117756149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316117759532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316139473275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316139508751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316240813604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316240817507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316241327317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316241329556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316241341951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316241348869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316241365346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316281257261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316281259825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316283914186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316283916972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316283929142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316283933973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316294873239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316294874786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316294875932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316308293850
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316308307706
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316308308125
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1316308308315
opened,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1316308315287
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1316308315459
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1316308316672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316308323087
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1316308323400
started,bundle,org.eclipse.wst.server.discovery,1.0.200.v20110518,"org.eclipse.wst.server.discovery",1316308333602
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1316308333773
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1316308336227
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1316308337772
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1316308337978
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1316308338134
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1316308338139
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110511,"org.eclipse.equinox.p2.publisher.eclipse",1316308341418
error,log,,,"Invalid site reference %updateSiteURL in feature com.pramati.eclipse.feature.",1316308344349
error,log,,,"Invalid site reference %updateSiteURL in feature com.pramati.eclipse.feature.",1316308344359
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1316308483753
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1316308483785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316308484117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316308484148
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110506,"org.eclipse.equinox.frameworkadmin.equinox",1316308514458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316308600741
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316308600970
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1316308601805
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1316308601815
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1316308602352
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1316308602352
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1316308602352
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1316308602352
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1316308602352
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1316308602360
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1316308602361
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1316308602361
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1316308602361
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1316308602362
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1316308602362
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1316308602362
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.400.v201103082016,"org.eclipse.jst.ws.consumption.ui",1316308602362
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.600.v201103082016,"org.eclipse.jst.ws.consumption",1316308602362
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1316308602362
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1316308680569
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1316308680571
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1316308680572
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1316308680573
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1316308680573
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1316308680575
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1316308680575
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1316308680575
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1316308680575
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1316308680576
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1316308680576
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1316308680576
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1316308680576
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1316308680578
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1316308680579
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1316308680579
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1316308680579
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20110606-0949,"org.eclipse.emf.common.ui",1316308680579
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110605-0747,"org.eclipse.emf.ecore",1316308680579
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1316308680579
started,bundle,org.eclipse.emf.edit,2.7.0.v20110606-0949,"org.eclipse.emf.edit",1316308680579
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20110606-0949,"org.eclipse.emf.edit.ui",1316308680579
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1316308680579
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1316308680579
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1316308680579
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1316308680579
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1316308680580
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1316308680582
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1316308680583
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.100.v20110519,"org.eclipse.equinox.p2.artifact.repository",1316308680583
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1316308680584
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1316308680585
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1316308680587
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1316308680587
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1316308680587
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1316308680588
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1316308680588
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1316308680589
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1316308680590
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1316308680590
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1316308680592
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.0.v20110511,"org.eclipse.equinox.p2.touchpoint.eclipse",1316308680592
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1316308680592
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1316308680656
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1316308680656
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1316308680656
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1316308680656
